,HAPPY,YEAR,AGE,WORKLIFE,MEDITATE,PERHRH,TWITTER,INSTAGRM,SATJOB1,NUMPETS,DOG,CAT,HLPNEEDY,VISZOO,VISTHOLY
15489,2,1983,32,,,,,,,,,,,,
15490,2,1983,74,,,,,,,,,,,,
15491,2,1983,53,,,,,,,,,,,,
15492,2,1983,82,,,,,,,,,,,,
15493,2,1983,49,,,,,,,,,,,,
15494,2,1983,32,,,,,,,,,,,,
15495,1,1983,36,,,,,,,,,,,,
15496,1,1983,46,,,,,,,,,,,,
15497,2,1983,60,,,,,,,,,,,,
15498,2,1983,39,,,,,,,,,,,,
15499,3,1983,18,,,,,,,,,,,,
15500,1,1983,19,,,,,,,,,,,,
15501,1,1983,42,,,,,,,,,,,,
15502,2,1983,33,,,,,,,,,,,,
15503,1,1983,72,,,,,,,,,,,,
15504,1,1983,57,,,,,,,,,,,,
15505,2,1983,70,,,,,,,,,,,,
15506,3,1983,65,,,,,,,,,,,,
15507,2,1983,27,,,,,,,,,,,,
15508,2,1983,25,,,,,,,,,,,,
15509,3,1983,35,,,,,,,,,,,,
15510,3,1983,50,,,,,,,,,,,,
15511,2,1983,81,,,,,,,,,,,,
15512,2,1983,26,,,,,,,,,,,,
15513,2,1983,35,,,,,,,,,,,,
15514,2,1983,35,,,,,,,,,,,,
15515,2,1983,29,,,,,,,,,,,,
15516,1,1983,23,,,,,,,,,,,,
15517,2,1983,64,,,,,,,,,,,,
15518,2,1983,68,,,,,,,,,,,,
15519,2,1983,78,,,,,,,,,,,,
15520,2,1983,44,,,,,,,,,,,,
15521,2,1983,23,,,,,,,,,,,,
15522,2,1983,34,,,,,,,,,,,,
15523,2,1983,36,,,,,,,,,,,,
15524,2,1983,36,,,,,,,,,,,,
15525,2,1983,42,,,,,,,,,,,,
15526,1,1983,43,,,,,,,,,,,,
15527,3,1983,35,,,,,,,,,,,,
15528,2,1983,58,,,,,,,,,,,,
15529,2,1983,28,,,,,,,,,,,,
15530,1,1983,28,,,,,,,,,,,,
15531,2,1983,44,,,,,,,,,,,,
15532,1,1983,34,,,,,,,,,,,,
15533,2,1983,59,,,,,,,,,,,,
15534,1,1983,41,,,,,,,,,,,,
15535,2,1983,47,,,,,,,,,,,,
15536,2,1983,28,,,,,,,,,,,,
15537,2,1983,36,,,,,,,,,,,,
15538,1,1983,27,,,,,,,,,,,,
15539,2,1983,30,,,,,,,,,,,,
15540,2,1983,52,,,,,,,,,,,,
15541,2,1983,33,,,,,,,,,,,,
15542,2,1983,45,,,,,,,,,,,,
15543,1,1983,71,,,,,,,,,,,,
15544,,1983,44,,,,,,,,,,,,
15545,1,1983,26,,,,,,,,,,,,
15546,3,1983,46,,,,,,,,,,,,
15547,1,1983,24,,,,,,,,,,,,
15548,2,1983,62,,,,,,,,,,,,
15549,2,1983,40,,,,,,,,,,,,
15550,1,1983,62,,,,,,,,,,,,
15551,2,1983,33,,,,,,,,,,,,
15552,1,1983,27,,,,,,,,,,,,
15553,3,1983,53,,,,,,,,,,,,
15554,2,1983,42,,,,,,,,,,,,
15555,2,1983,47,,,,,,,,,,,,
15556,2,1983,58,,,,,,,,,,,,
15557,2,1983,65,,,,,,,,,,,,
15558,2,1983,63,,,,,,,,,,,,
15559,1,1983,18,,,,,,,,,,,,
15560,2,1983,20,,,,,,,,,,,,
15561,1,1983,65,,,,,,,,,,,,
15562,2,1983,61,,,,,,,,,,,,
15563,2,1983,53,,,,,,,,,,,,
15564,1,1983,33,,,,,,,,,,,,
15565,2,1983,29,,,,,,,,,,,,
15566,2,1983,31,,,,,,,,,,,,
15567,2,1983,18,,,,,,,,,,,,
15568,2,1983,30,,,,,,,,,,,,
15569,2,1983,56,,,,,,,,,,,,
15570,2,1983,36,,,,,,,,,,,,
15571,1,1983,54,,,,,,,,,,,,
15572,2,1983,49,,,,,,,,,,,,
15573,3,1983,48,,,,,,,,,,,,
15574,3,1983,28,,,,,,,,,,,,
15575,2,1983,69,,,,,,,,,,,,
15576,2,1983,19,,,,,,,,,,,,
15577,1,1983,24,,,,,,,,,,,,
15578,1,1983,25,,,,,,,,,,,,
15579,3,1984,,,,,,,,,,,,,
15580,1,1984,33,,,,,,,,,,,,
15581,3,1984,43,,,,,,,,,,,,
15582,2,1984,31,,,,,,,,,,,,
15583,2,1984,47,,,,,,,,,,,,
15584,2,1984,35,,,,,,,,,,,,
15585,1,1984,65,,,,,,,,,,,,
15586,3,1984,19,,,,,,,,,,,,
15587,3,1984,26,,,,,,,,,,,,
15588,1,1984,42,,,,,,,,,,,,
15589,,1984,49,,,,,,,,,,,,
15590,1,1984,43,,,,,,,,,,,,
15591,2,1984,19,,,,,,,,,,,,
15592,2,1984,57,,,,,,,,,,,,
15593,3,1984,36,,,,,,,,,,,,
15594,1,1984,40,,,,,,,,,,,,
15595,1,1984,77,,,,,,,,,,,,
15596,1,1984,84,,,,,,,,,,,,
15597,1,1984,37,,,,,,,,,,,,
15598,2,1984,19,,,,,,,,,,,,
15599,1,1984,20,,,,,,,,,,,,
15600,2,1984,19,,,,,,,,,,,,
15601,2,1984,38,,,,,,,,,,,,
15602,2,1984,72,,,,,,,,,,,,
15603,2,1984,40,,,,,,,,,,,,
15604,1,1984,44,,,,,,,,,,,,
15605,2,1984,86,,,,,,,,,,,,
15606,2,1984,49,,,,,,,,,,,,
15607,2,1984,52,,,,,,,,,,,,
15608,2,1984,35,,,,,,,,,,,,
15609,3,1984,86,,,,,,,,,,,,
15610,2,1984,52,,,,,,,,,,,,
15611,1,1984,34,,,,,,,,,,,,
15612,3,1984,35,,,,,,,,,,,,
15613,2,1984,67,,,,,,,,,,,,
15614,2,1984,60,,,,,,,,,,,,
15615,2,1984,35,,,,,,,,,,,,
15616,3,1984,23,,,,,,,,,,,,
15617,1,1984,39,,,,,,,,,,,,
15618,2,1984,33,,,,,,,,,,,,
15619,1,1984,37,,,,,,,,,,,,
15620,2,1984,34,,,,,,,,,,,,
15621,1,1984,32,,,,,,,,,,,,
15622,2,1984,39,,,,,,,,,,,,
15623,1,1984,43,,,,,,,,,,,,
15624,2,1984,37,,,,,,,,,,,,
15625,2,1984,27,,,,,,,,,,,,
15626,2,1984,21,,,,,,,,,,,,
15627,1,1984,70,,,,,,,,,,,,
15628,2,1984,40,,,,,,,,,,,,
15629,2,1984,24,,,,,,,,,,,,
15630,3,1984,60,,,,,,,,,,,,
15631,1,1984,38,,,,,,,,,,,,
15632,3,1984,36,,,,,,,,,,,,
15633,1,1984,78,,,,,,,,,,,,
15634,1,1984,64,,,,,,,,,,,,
15635,2,1984,29,,,,,,,,,,,,
15636,2,1984,20,,,,,,,,,,,,
15637,2,1984,36,,,,,,,,,,,,
15638,2,1984,23,,,,,,,,,,,,
15639,2,1984,40,,,,,,,,,,,,
15640,1,1984,67,,,,,,,,,,,,
15641,2,1984,27,,,,,,,,,,,,
15642,3,1984,48,,,,,,,,,,,,
15643,2,1984,46,,,,,,,,,,,,
15644,2,1984,23,,,,,,,,,,,,
15645,1,1984,67,,,,,,,,,,,,
15646,1,1984,72,,,,,,,,,,,,
15647,2,1984,57,,,,,,,,,,,,
15648,2,1984,67,,,,,,,,,,,,
15649,1,1984,55,,,,,,,,,,,,
15650,2,1984,23,,,,,,,,,,,,
15651,1,1984,28,,,,,,,,,,,,
15652,1,1984,26,,,,,,,,,,,,
15653,1,1984,47,,,,,,,,,,,,
15654,2,1984,68,,,,,,,,,,,,
15655,1,1984,27,,,,,,,,,,,,
15656,2,1984,53,,,,,,,,,,,,
15657,2,1984,31,,,,,,,,,,,,
15658,1,1984,38,,,,,,,,,,,,
15659,2,1984,31,,,,,,,,,,,,
15660,2,1984,27,,,,,,,,,,,,
15661,2,1984,38,,,,,,,,,,,,
15662,2,1984,62,,,,,,,,,,,,
15663,2,1984,31,,,,,,,,,,,,
15664,1,1984,28,,,,,,,,,,,,
15665,2,1984,72,,,,,,,,,,,,
15666,3,1984,33,,,,,,,,,,,,
15667,2,1984,25,,,,,,,,,,,,
15668,2,1984,28,,,,,,,,,,,,
15669,,1984,68,,,,,,,,,,,,
15670,1,1984,24,,,,,,,,,,,,
15671,3,1984,33,,,,,,,,,,,,
15672,3,1984,28,,,,,,,,,,,,
15673,1,1984,27,,,,,,,,,,,,
15674,2,1984,47,,,,,,,,,,,,
15675,2,1984,68,,,,,,,,,,,,
15676,1,1984,23,,,,,,,,,,,,
15677,2,1984,37,,,,,,,,,,,,
15678,3,1984,66,,,,,,,,,,,,
15679,1,1984,27,,,,,,,,,,,,
15680,2,1984,33,,,,,,,,,,,,
15681,1,1984,76,,,,,,,,,,,,
15682,1,1984,89,,,,,,,,,,,,
15683,1,1984,28,,,,,,,,,,,,
15684,2,1984,71,,,,,,,,,,,,
15685,1,1984,51,,,,,,,,,,,,
15686,2,1984,35,,,,,,,,,,,,
15687,2,1984,20,,,,,,,,,,,,
15688,3,1984,36,,,,,,,,,,,,
15689,1,1984,32,,,,,,,,,,,,
15690,2,1984,57,,,,,,,,,,,,
15691,3,1984,70,,,,,,,,,,,,
15692,1,1984,46,,,,,,,,,,,,
15693,3,1984,55,,,,,,,,,,,,
15694,3,1984,44,,,,,,,,,,,,
15695,3,1984,59,,,,,,,,,,,,
15696,2,1984,29,,,,,,,,,,,,
15697,1,1984,34,,,,,,,,,,,,
15698,2,1984,26,,,,,,,,,,,,
15699,2,1984,36,,,,,,,,,,,,
15700,2,1984,68,,,,,,,,,,,,
15701,2,1984,66,,,,,,,,,,,,
15702,2,1984,44,,,,,,,,,,,,
15703,2,1984,24,,,,,,,,,,,,
15704,2,1984,64,,,,,,,,,,,,
15705,2,1984,25,,,,,,,,,,,,
15706,2,1984,51,,,,,,,,,,,,
15707,1,1984,50,,,,,,,,,,,,
15708,2,1984,46,,,,,,,,,,,,
15709,2,1984,70,,,,,,,,,,,,
15710,,1984,68,,,,,,,,,,,,
15711,2,1984,44,,,,,,,,,,,,
15712,2,1984,38,,,,,,,,,,,,
15713,1,1984,26,,,,,,,,,,,,
15714,1,1984,68,,,,,,,,,,,,
15715,2,1984,48,,,,,,,,,,,,
15716,1,1984,35,,,,,,,,,,,,
15717,2,1984,38,,,,,,,,,,,,
15718,1,1984,54,,,,,,,,,,,,
15719,1,1984,22,,,,,,,,,,,,
15720,1,1984,68,,,,,,,,,,,,
15721,2,1984,50,,,,,,,,,,,,
15722,2,1984,46,,,,,,,,,,,,
15723,1,1984,29,,,,,,,,,,,,
15724,3,1984,30,,,,,,,,,,,,
15725,2,1984,,,,,,,,,,,,,
15726,1,1984,,,,,,,,,,,,,
15727,2,1984,38,,,,,,,,,,,,
15728,3,1984,37,,,,,,,,,,,,
15729,2,1984,38,,,,,,,,,,,,
15730,1,1984,21,,,,,,,,,,,,
15731,2,1984,73,,,,,,,,,,,,
15732,2,1984,27,,,,,,,,,,,,
15733,1,1984,44,,,,,,,,,,,,
15734,1,1984,43,,,,,,,,,,,,
15735,2,1984,41,,,,,,,,,,,,
15736,3,1984,58,,,,,,,,,,,,
15737,1,1984,41,,,,,,,,,,,,
15738,2,1984,75,,,,,,,,,,,,
15739,1,1984,37,,,,,,,,,,,,
15740,2,1984,28,,,,,,,,,,,,
15741,1,1984,67,,,,,,,,,,,,
15742,2,1984,48,,,,,,,,,,,,
15743,2,1984,41,,,,,,,,,,,,
15744,1,1984,44,,,,,,,,,,,,
15745,2,1984,24,,,,,,,,,,,,
15746,1,1984,27,,,,,,,,,,,,
15747,1,1984,26,,,,,,,,,,,,
15748,1,1984,31,,,,,,,,,,,,
15749,2,1984,33,,,,,,,,,,,,
15750,2,1984,54,,,,,,,,,,,,
15751,2,1984,26,,,,,,,,,,,,
15752,1,1984,39,,,,,,,,,,,,
15753,3,1984,20,,,,,,,,,,,,
15754,1,1984,36,,,,,,,,,,,,
15755,3,1984,40,,,,,,,,,,,,
15756,2,1984,32,,,,,,,,,,,,
15757,3,1984,40,,,,,,,,,,,,
15758,2,1984,30,,,,,,,,,,,,
15759,3,1984,25,,,,,,,,,,,,
15760,2,1984,23,,,,,,,,,,,,
15761,1,1984,45,,,,,,,,,,,,
15762,2,1984,31,,,,,,,,,,,,
15763,1,1984,40,,,,,,,,,,,,
15764,2,1984,52,,,,,,,,,,,,
15765,1,1984,83,,,,,,,,,,,,
15766,1,1984,82,,,,,,,,,,,,
15767,2,1984,70,,,,,,,,,,,,
15768,1,1984,60,,,,,,,,,,,,
15769,3,1984,44,,,,,,,,,,,,
15770,3,1984,60,,,,,,,,,,,,
15771,1,1984,37,,,,,,,,,,,,
15772,2,1984,70,,,,,,,,,,,,
15773,2,1984,36,,,,,,,,,,,,
15774,3,1984,49,,,,,,,,,,,,
15775,1,1984,43,,,,,,,,,,,,
15776,1,1984,34,,,,,,,,,,,,
15777,2,1984,36,,,,,,,,,,,,
15778,1,1984,33,,,,,,,,,,,,
15779,1,1984,38,,,,,,,,,,,,
15780,3,1984,27,,,,,,,,,,,,
15781,,1984,20,,,,,,,,,,,,
15782,3,1984,60,,,,,,,,,,,,
15783,1,1984,33,,,,,,,,,,,,
15784,2,1984,31,,,,,,,,,,,,
15785,2,1984,54,,,,,,,,,,,,
15786,2,1984,33,,,,,,,,,,,,
15787,2,1984,37,,,,,,,,,,,,
15788,3,1984,38,,,,,,,,,,,,
15789,1,1984,40,,,,,,,,,,,,
15790,3,1984,36,,,,,,,,,,,,
15791,2,1984,37,,,,,,,,,,,,
15792,1,1984,26,,,,,,,,,,,,
15793,3,1984,41,,,,,,,,,,,,
15794,2,1984,19,,,,,,,,,,,,
15795,3,1984,24,,,,,,,,,,,,
15796,1,1984,59,,,,,,,,,,,,
15797,2,1984,37,,,,,,,,,,,,
15798,1,1984,29,,,,,,,,,,,,
15799,2,1984,49,,,,,,,,,,,,
15800,2,1984,25,,,,,,,,,,,,
15801,2,1984,25,,,,,,,,,,,,
15802,2,1984,28,,,,,,,,,,,,
15803,3,1984,65,,,,,,,,,,,,
15804,1,1984,30,,,,,,,,,,,,
15805,1,1984,27,,,,,,,,,,,,
15806,1,1984,29,,,,,,,,,,,,
15807,2,1984,52,,,,,,,,,,,,
15808,1,1984,23,,,,,,,,,,,,
15809,2,1984,48,,,,,,,,,,,,
15810,2,1984,58,,,,,,,,,,,,
15811,1,1984,63,,,,,,,,,,,,
15812,2,1984,19,,,,,,,,,,,,
15813,2,1984,27,,,,,,,,,,,,
15814,1,1984,32,,,,,,,,,,,,
15815,1,1984,32,,,,,,,,,,,,
15816,2,1984,78,,,,,,,,,,,,
15817,2,1984,41,,,,,,,,,,,,
15818,2,1984,22,,,,,,,,,,,,
15819,2,1984,24,,,,,,,,,,,,
15820,1,1984,47,,,,,,,,,,,,
15821,2,1984,27,,,,,,,,,,,,
15822,2,1984,53,,,,,,,,,,,,
15823,1,1984,49,,,,,,,,,,,,
15824,1,1984,35,,,,,,,,,,,,
15825,2,1984,28,,,,,,,,,,,,
15826,2,1984,22,,,,,,,,,,,,
15827,2,1984,51,,,,,,,,,,,,
15828,2,1984,88,,,,,,,,,,,,
15829,2,1984,33,,,,,,,,,,,,
15830,1,1984,28,,,,,,,,,,,,
15831,1,1984,48,,,,,,,,,,,,
15832,2,1984,25,,,,,,,,,,,,
15833,1,1984,26,,,,,,,,,,,,
15834,2,1984,36,,,,,,,,,,,,
15835,1,1984,37,,,,,,,,,,,,
15836,,1984,50,,,,,,,,,,,,
15837,2,1984,56,,,,,,,,,,,,
15838,3,1984,48,,,,,,,,,,,,
15839,3,1984,30,,,,,,,,,,,,
15840,2,1984,70,,,,,,,,,,,,
15841,2,1984,72,,,,,,,,,,,,
15842,3,1984,58,,,,,,,,,,,,
15843,2,1984,72,,,,,,,,,,,,
15844,1,1984,84,,,,,,,,,,,,
15845,,1984,55,,,,,,,,,,,,
15846,,1984,49,,,,,,,,,,,,
15847,,1984,38,,,,,,,,,,,,
15848,,1984,44,,,,,,,,,,,,
15849,1,1984,47,,,,,,,,,,,,
15850,1,1984,20,,,,,,,,,,,,
15851,2,1984,37,,,,,,,,,,,,
15852,2,1984,18,,,,,,,,,,,,
15853,2,1984,36,,,,,,,,,,,,
15854,1,1984,67,,,,,,,,,,,,
15855,2,1984,38,,,,,,,,,,,,
15856,1,1984,36,,,,,,,,,,,,
15857,1,1984,31,,,,,,,,,,,,
15858,2,1984,77,,,,,,,,,,,,
15859,2,1984,77,,,,,,,,,,,,
15860,2,1984,77,,,,,,,,,,,,
15861,,1984,28,,,,,,,,,,,,
15862,2,1984,42,,,,,,,,,,,,
15863,2,1984,33,,,,,,,,,,,,
15864,3,1984,20,,,,,,,,,,,,
15865,2,1984,28,,,,,,,,,,,,
15866,1,1984,58,,,,,,,,,,,,
15867,2,1984,53,,,,,,,,,,,,
15868,2,1984,27,,,,,,,,,,,,
15869,3,1984,25,,,,,,,,,,,,
15870,1,1984,26,,,,,,,,,,,,
15871,1,1984,23,,,,,,,,,,,,
15872,1,1984,57,,,,,,,,,,,,
15873,3,1984,48,,,,,,,,,,,,
15874,1,1984,37,,,,,,,,,,,,
15875,1,1984,27,,,,,,,,,,,,
15876,1,1984,77,,,,,,,,,,,,
15877,2,1984,28,,,,,,,,,,,,
15878,2,1984,60,,,,,,,,,,,,
15879,2,1984,46,,,,,,,,,,,,
15880,2,1984,38,,,,,,,,,,,,
15881,1,1984,34,,,,,,,,,,,,
15882,1,1984,,,,,,,,,,,,,
15883,2,1984,28,,,,,,,,,,,,
15884,2,1984,19,,,,,,,,,,,,
15885,3,1984,61,,,,,,,,,,,,
15886,2,1984,64,,,,,,,,,,,,
15887,2,1984,40,,,,,,,,,,,,
15888,2,1984,65,,,,,,,,,,,,
15889,2,1984,26,,,,,,,,,,,,
15890,3,1984,71,,,,,,,,,,,,
15891,2,1984,68,,,,,,,,,,,,
15892,1,1984,49,,,,,,,,,,,,
15893,2,1984,58,,,,,,,,,,,,
15894,1,1984,41,,,,,,,,,,,,
15895,1,1984,65,,,,,,,,,,,,
15896,1,1984,51,,,,,,,,,,,,
15897,2,1984,25,,,,,,,,,,,,
15898,2,1984,56,,,,,,,,,,,,
15899,2,1984,65,,,,,,,,,,,,
15900,2,1984,37,,,,,,,,,,,,
15901,2,1984,26,,,,,,,,,,,,
15902,1,1984,43,,,,,,,,,,,,
15903,2,1984,23,,,,,,,,,,,,
15904,1,1984,45,,,,,,,,,,,,
15905,3,1984,61,,,,,,,,,,,,
15906,2,1984,57,,,,,,,,,,,,
15907,2,1984,31,,,,,,,,,,,,
15908,3,1984,63,,,,,,,,,,,,
15909,1,1984,45,,,,,,,,,,,,
15910,3,1984,31,,,,,,,,,,,,
15911,2,1984,22,,,,,,,,,,,,
15912,2,1984,30,,,,,,,,,,,,
15913,1,1984,21,,,,,,,,,,,,
15914,2,1984,21,,,,,,,,,,,,
15915,2,1984,23,,,,,,,,,,,,
15916,1,1984,25,,,,,,,,,,,,
15917,2,1984,43,,,,,,,,,,,,
15918,1,1984,53,,,,,,,,,,,,
15919,1,1984,54,,,,,,,,,,,,
15920,2,1984,26,,,,,,,,,,,,
15921,2,1984,27,,,,,,,,,,,,
15922,1,1984,41,,,,,,,,,,,,
15923,2,1984,57,,,,,,,,,,,,
15924,1,1984,43,,,,,,,,,,,,
15925,3,1984,35,,,,,,,,,,,,
15926,2,1984,31,,,,,,,,,,,,
15927,1,1984,49,,,,,,,,,,,,
15928,2,1984,37,,,,,,,,,,,,
15929,2,1984,21,,,,,,,,,,,,
15930,1,1984,22,,,,,,,,,,,,
15931,2,1984,28,,,,,,,,,,,,
15932,2,1984,30,,,,,,,,,,,,
15933,2,1984,25,,,,,,,,,,,,
15934,2,1984,33,,,,,,,,,,,,
15935,2,1984,36,,,,,,,,,,,,
15936,2,1984,20,,,,,,,,,,,,
15937,3,1984,,,,,,,,,,,,,
15938,1,1984,39,,,,,,,,,,,,
15939,2,1984,80,,,,,,,,,,,,
15940,1,1984,56,,,,,,,,,,,,
15941,2,1984,51,,,,,,,,,,,,
15942,2,1984,25,,,,,,,,,,,,
15943,2,1984,30,,,,,,,,,,,,
15944,3,1984,28,,,,,,,,,,,,
15945,2,1984,19,,,,,,,,,,,,
15946,3,1984,33,,,,,,,,,,,,
15947,2,1984,21,,,,,,,,,,,,
15948,3,1984,27,,,,,,,,,,,,
15949,2,1984,56,,,,,,,,,,,,
15950,1,1984,27,,,,,,,,,,,,
15951,2,1984,74,,,,,,,,,,,,
15952,1,1984,42,,,,,,,,,,,,
15953,3,1984,45,,,,,,,,,,,,
15954,2,1984,22,,,,,,,,,,,,
15955,2,1984,40,,,,,,,,,,,,
15956,2,1984,29,,,,,,,,,,,,
15957,2,1984,20,,,,,,,,,,,,
15958,1,1984,32,,,,,,,,,,,,
15959,3,1984,57,,,,,,,,,,,,
15960,2,1984,55,,,,,,,,,,,,
15961,2,1984,70,,,,,,,,,,,,
15962,3,1984,76,,,,,,,,,,,,
15963,2,1984,42,,,,,,,,,,,,
15964,2,1984,21,,,,,,,,,,,,
15965,2,1984,63,,,,,,,,,,,,
15966,1,1984,36,,,,,,,,,,,,
15967,2,1984,53,,,,,,,,,,,,
15968,1,1984,39,,,,,,,,,,,,
15969,2,1984,57,,,,,,,,,,,,
15970,1,1984,46,,,,,,,,,,,,
15971,2,1984,21,,,,,,,,,,,,
15972,1,1984,29,,,,,,,,,,,,
15973,2,1984,28,,,,,,,,,,,,
15974,2,1984,36,,,,,,,,,,,,
15975,2,1984,32,,,,,,,,,,,,
15976,3,1984,34,,,,,,,,,,,,
15977,2,1984,19,,,,,,,,,,,,
15978,2,1984,22,,,,,,,,,,,,
15979,2,1984,29,,,,,,,,,,,,
15980,3,1984,44,,,,,,,,,,,,
15981,3,1984,21,,,,,,,,,,,,
15982,3,1984,23,,,,,,,,,,,,
15983,2,1984,67,,,,,,,,,,,,
15984,1,1984,38,,,,,,,,,,,,
15985,2,1984,60,,,,,,,,,,,,
15986,1,1984,55,,,,,,,,,,,,
15987,2,1984,24,,,,,,,,,,,,
15988,2,1984,65,,,,,,,,,,,,
15989,2,1984,21,,,,,,,,,,,,
15990,2,1984,30,,,,,,,,,,,,
15991,3,1984,69,,,,,,,,,,,,
15992,2,1984,26,,,,,,,,,,,,
15993,2,1984,28,,,,,,,,,,,,
15994,1,1984,24,,,,,,,,,,,,
15995,1,1984,43,,,,,,,,,,,,
15996,2,1984,47,,,,,,,,,,,,
15997,2,1984,61,,,,,,,,,,,,
15998,2,1984,24,,,,,,,,,,,,
15999,1,1984,21,,,,,,,,,,,,
16000,1,1984,37,,,,,,,,,,,,
16001,2,1984,56,,,,,,,,,,,,
16002,1,1984,48,,,,,,,,,,,,
16003,2,1984,81,,,,,,,,,,,,
16004,2,1984,52,,,,,,,,,,,,
16005,2,1984,48,,,,,,,,,,,,
16006,1,1984,76,,,,,,,,,,,,
16007,1,1984,56,,,,,,,,,,,,
16008,2,1984,48,,,,,,,,,,,,
16009,2,1984,49,,,,,,,,,,,,
16010,1,1984,37,,,,,,,,,,,,
16011,3,1984,33,,,,,,,,,,,,
16012,2,1984,35,,,,,,,,,,,,
16013,2,1984,22,,,,,,,,,,,,
16014,2,1984,62,,,,,,,,,,,,
16015,3,1984,70,,,,,,,,,,,,
16016,3,1984,39,,,,,,,,,,,,
16017,3,1984,35,,,,,,,,,,,,
16018,1,1984,41,,,,,,,,,,,,
16019,1,1984,63,,,,,,,,,,,,
16020,1,1984,22,,,,,,,,,,,,
16021,2,1984,69,,,,,,,,,,,,
16022,2,1984,67,,,,,,,,,,,,
16023,3,1984,71,,,,,,,,,,,,
16024,2,1984,29,,,,,,,,,,,,
16025,2,1984,30,,,,,,,,,,,,
16026,1,1984,39,,,,,,,,,,,,
16027,2,1984,24,,,,,,,,,,,,
16028,2,1984,47,,,,,,,,,,,,
16029,,1984,56,,,,,,,,,,,,
16030,,1984,37,,,,,,,,,,,,
16031,2,1984,23,,,,,,,,,,,,
16032,,1984,28,,,,,,,,,,,,
16033,,1984,77,,,,,,,,,,,,
16034,1,1984,24,,,,,,,,,,,,
16035,1,1984,76,,,,,,,,,,,,
16036,2,1984,24,,,,,,,,,,,,
16037,2,1984,30,,,,,,,,,,,,
16038,1,1984,23,,,,,,,,,,,,
16039,,1984,46,,,,,,,,,,,,
16040,2,1984,52,,,,,,,,,,,,
16041,1,1984,65,,,,,,,,,,,,
16042,2,1984,54,,,,,,,,,,,,
16043,2,1984,28,,,,,,,,,,,,
16044,1,1984,37,,,,,,,,,,,,
16045,1,1984,48,,,,,,,,,,,,
16046,2,1984,74,,,,,,,,,,,,
16047,1,1984,28,,,,,,,,,,,,
16048,1,1984,24,,,,,,,,,,,,
16049,1,1984,44,,,,,,,,,,,,
16050,2,1984,26,,,,,,,,,,,,
16051,2,1984,58,,,,,,,,,,,,
16052,2,1984,38,,,,,,,,,,,,
16053,1,1984,50,,,,,,,,,,,,
16054,1,1984,43,,,,,,,,,,,,
16055,2,1984,19,,,,,,,,,,,,
16056,2,1984,67,,,,,,,,,,,,
16057,2,1984,30,,,,,,,,,,,,
16058,2,1984,46,,,,,,,,,,,,
16059,2,1984,19,,,,,,,,,,,,
16060,2,1984,21,,,,,,,,,,,,
16061,2,1984,37,,,,,,,,,,,,
16062,1,1984,46,,,,,,,,,,,,
16063,2,1984,40,,,,,,,,,,,,
16064,1,1984,61,,,,,,,,,,,,
16065,2,1984,25,,,,,,,,,,,,
16066,2,1984,23,,,,,,,,,,,,
16067,2,1984,50,,,,,,,,,,,,
16068,2,1984,61,,,,,,,,,,,,
16069,1,1984,48,,,,,,,,,,,,
16070,2,1984,45,,,,,,,,,,,,
16071,2,1984,28,,,,,,,,,,,,
16072,1,1984,69,,,,,,,,,,,,
16073,3,1984,36,,,,,,,,,,,,
16074,1,1984,45,,,,,,,,,,,,
16075,2,1984,39,,,,,,,,,,,,
16076,3,1984,23,,,,,,,,,,,,
16077,2,1984,24,,,,,,,,,,,,
16078,1,1984,44,,,,,,,,,,,,
16079,1,1984,35,,,,,,,,,,,,
16080,3,1984,53,,,,,,,,,,,,
16081,1,1984,38,,,,,,,,,,,,
16082,2,1984,49,,,,,,,,,,,,
16083,1,1984,62,,,,,,,,,,,,
16084,3,1984,58,,,,,,,,,,,,
16085,2,1984,28,,,,,,,,,,,,
16086,1,1984,77,,,,,,,,,,,,
16087,3,1984,39,,,,,,,,,,,,
16088,2,1984,47,,,,,,,,,,,,
16089,2,1984,32,,,,,,,,,,,,
16090,2,1984,32,,,,,,,,,,,,
16091,1,1984,60,,,,,,,,,,,,
16092,2,1984,25,,,,,,,,,,,,
16093,2,1984,35,,,,,,,,,,,,
16094,2,1984,74,,,,,,,,,,,,
16095,3,1984,31,,,,,,,,,,,,
16096,2,1984,34,,,,,,,,,,,,
16097,2,1984,78,,,,,,,,,,,,
16098,1,1984,52,,,,,,,,,,,,
16099,2,1984,32,,,,,,,,,,,,
16100,2,1984,48,,,,,,,,,,,,
16101,2,1984,22,,,,,,,,,,,,
16102,2,1984,33,,,,,,,,,,,,
16103,2,1984,76,,,,,,,,,,,,
16104,2,1984,80,,,,,,,,,,,,
16105,3,1984,88,,,,,,,,,,,,
16106,1,1984,19,,,,,,,,,,,,
16107,2,1984,37,,,,,,,,,,,,
16108,2,1984,35,,,,,,,,,,,,
16109,1,1984,64,,,,,,,,,,,,
16110,1,1984,72,,,,,,,,,,,,
16111,1,1984,47,,,,,,,,,,,,
16112,2,1984,49,,,,,,,,,,,,
16113,1,1984,78,,,,,,,,,,,,
16114,1,1984,61,,,,,,,,,,,,
16115,2,1984,76,,,,,,,,,,,,
16116,2,1984,67,,,,,,,,,,,,
16117,1,1984,83,,,,,,,,,,,,
16118,2,1984,21,,,,,,,,,,,,
16119,1,1984,68,,,,,,,,,,,,
16120,2,1984,25,,,,,,,,,,,,
